date,close_price,pre_close,trades,trade_count,start_pos,end_pos,turnover,commission,slippage,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2022-09-29,236.87,240.27,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-09-30,232.67,236.87,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-03,230.07,232.67,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-05,245.27,230.07,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-06,244.07,245.27,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-07,236.87,244.07,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-10,230.07,236.87,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-11,220.87,230.07,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-12,219.87,220.87,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-13,212.47,219.87,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-14,215.47,212.47,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-17,213.47,215.47,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-18,220.67,213.47,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-19,210.27,220.67,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-20,198.67,210.27,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-21,199.07,198.67,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-24,172.47,199.07,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-25,172.67,172.47,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0
2022-10-26,177.87,172.67,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='00700', exchange=<Exchange.SEHK: 'SEHK'>, orderid='1', tradeid='1', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=171.07, volume=100, datetime=datetime.datetime(2022, 10, 26, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",1,0,100,17107.0,25.6605,5.0,680.0000000000011,0.0,680.0000000000011,649.3395000000012,1000649.3395,0.0006491287703253488,1000649.3395,0.0,0.0
2022-10-27,179.47,177.87,[],0,100,100,0.0,0.0,0.0,0.0,159.99999999999943,159.99999999999943,159.99999999999943,1000809.3395,0.00015988339106828915,1000809.3395,0.0,0.0
2022-10-28,167.07,179.47,[],0,100,100,0.0,0.0,0.0,0.0,-1240.0000000000005,-1240.0000000000005,-1240.0000000000005,999569.3395,-0.001239765422260004,1000809.3395,-1240.0,-0.1238997230600884
2022-10-31,171.87,167.07,[],0,100,100,0.0,0.0,0.0,0.0,480.00000000000114,480.00000000000114,480.00000000000114,1000049.3395,0.00048009154371323316,1000809.3395,-760.0,-0.07593853994005419
2022-11-01,193.67,171.87,[],0,100,100,0.0,0.0,0.0,0.0,2179.999999999998,2179.999999999998,2179.999999999998,1002229.3395,0.002177519926924635,1002229.3395,0.0,0.0
2022-11-02,196.87,193.67,[],0,100,100,0.0,0.0,0.0,0.0,320.0000000000017,320.0000000000017,320.0000000000017,1002549.3395,0.0003192372365785084,1002549.3395,0.0,0.0
2022-11-03,187.67,196.87,[],0,100,100,0.0,0.0,0.0,0.0,-920.0000000000017,-920.0000000000017,-920.0000000000017,1001629.3395,-0.0009180818798845034,1002549.3395,-920.0,-0.09176605716570821
2022-11-04,204.87,187.67,[],0,100,100,0.0,0.0,0.0,0.0,1720.0000000000018,1720.0000000000018,1720.0000000000018,1003349.3395,0.001715729388994963,1003349.3395,0.0,0.0
2022-11-07,211.67,204.87,[],0,100,100,0.0,0.0,0.0,0.0,679.9999999999983,679.9999999999983,679.9999999999983,1004029.3395,0.0006775004966668547,1004029.3395,0.0,0.0
2022-11-08,212.07,211.67,[],0,100,100,0.0,0.0,0.0,0.0,40.00000000000057,40.00000000000057,40.00000000000057,1004069.3395,3.983867966608757e-05,1004069.3395,0.0,0.0
2022-11-09,203.07,212.07,[],0,100,100,0.0,0.0,0.0,0.0,-900.0,-900.0,-900.0,1003169.3395,-0.0008967544016847956,1004069.3395,-900.0,-0.0896352437619673
2022-11-10,197.67,203.07,[],0,100,100,0.0,0.0,0.0,0.0,-540.0000000000006,-540.0000000000006,-540.0000000000006,1002629.3395,-0.0005384388958870822,1004069.3395,-1440.0,-0.14341639001914766
2022-11-11,224.67,197.67,[],0,100,100,0.0,0.0,0.0,0.0,2700.0,2700.0,2700.0,1005329.3395,0.0026892999895990637,1005329.3395,0.0,0.0
2022-11-14,226.87,224.67,[],0,100,100,0.0,0.0,0.0,0.0,220.0000000000017,220.0000000000017,220.0000000000017,1005549.3395,0.00021880981998095148,1005549.3395,0.0,0.0
2022-11-15,254.27,226.87,[],0,100,100,0.0,0.0,0.0,0.0,2740.0000000000005,2740.0000000000005,2740.0000000000005,1008289.3395,0.002721172971132884,1008289.3395,0.0,0.0
2022-11-16,260.67,254.27,[],0,100,100,0.0,0.0,0.0,0.0,640.0000000000006,640.0000000000006,640.0000000000006,1008929.3395,0.0006345370763583182,1008929.3395,0.0,0.0
2022-11-17,258.27,260.67,[],0,100,100,0.0,0.0,0.0,0.0,-240.0000000000034,-240.0000000000034,-240.0000000000034,1008689.3395,-0.00023790422207122978,1008929.3395,-240.0,-0.023787592510585327
2022-11-18,254.07,258.27,[],0,100,100,0.0,0.0,0.0,0.0,-419.99999999999886,-419.99999999999886,-419.99999999999886,1008269.3395,-0.00041646862718959873,1008929.3395,-660.0,-0.06541587940410964
2022-11-21,249.47,254.07,[],0,100,100,0.0,0.0,0.0,0.0,-459.99999999999943,-459.99999999999943,-459.99999999999943,1007809.3395,-0.00045633140489399364,1008929.3395,-1120.0,-0.11100876504939819
2022-11-22,243.67,249.47,[],0,100,100,0.0,0.0,0.0,0.0,-580.0000000000011,-580.0000000000011,-580.0000000000011,1007229.3395,-0.0005756713477136746,1008929.3395,-1700.0,-0.1684954469499794
2022-11-23,248.27,243.67,[],0,100,100,0.0,0.0,0.0,0.0,460.0000000000023,460.0000000000023,460.0000000000023,1007689.3395,0.0004565941174559527,1008929.3395,-1240.0,-0.12290256130469085
2022-11-24,246.67,248.27,[],0,100,100,0.0,0.0,0.0,0.0,-160.00000000000227,-160.00000000000227,-160.00000000000227,1007529.3395,-0.00015879170037824371,1008929.3395,-1400.0,-0.13876095631174773
2022-11-25,239.27,246.67,[],0,100,100,0.0,0.0,0.0,0.0,-739.9999999999977,-739.9999999999977,-739.9999999999977,1006789.3395,-0.0007347397817486198,1008929.3395,-2140.0,-0.21210603321938581
2022-11-28,236.27,239.27,[],0,100,100,0.0,0.0,0.0,0.0,-300.0,-300.0,-300.0,1006489.3395,-0.00029802133738324557,1008929.3395,-2440.0,-0.24184052385761745
2022-11-29,252.07,236.27,[],0,100,100,0.0,0.0,0.0,0.0,1579.9999999999982,1579.9999999999982,1579.9999999999982,1008069.3395,0.00156858208244736,1008929.3395,-860.0,-0.08523887316293076
2022-11-30,253.47,252.07,[],0,100,100,0.0,0.0,0.0,0.0,140.00000000000057,140.00000000000057,140.00000000000057,1008209.3395,0.0001388696926502629,1008929.3395,-720.0,-0.07136277753175599
2022-12-01,260.67,253.47,[],0,100,100,0.0,0.0,0.0,0.0,720.0000000000017,720.0000000000017,720.0000000000017,1008929.3395,0.0007138825288250638,1008929.3395,0.0,0.0
2022-12-02,262.27,260.67,[],0,100,100,0.0,0.0,0.0,0.0,159.9999999999966,159.9999999999966,159.9999999999966,1009089.3395,0.00015857137696525744,1009089.3395,0.0,0.0
2022-12-05,280.27,262.27,[],0,100,100,0.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,1010889.3395,0.0017821975005451888,1010889.3395,0.0,0.0
2022-12-06,278.07,280.27,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='00700', exchange=<Exchange.SEHK: 'SEHK'>, orderid='2', tradeid='2', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=277.47, volume=100, datetime=datetime.datetime(2022, 12, 6, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",1,100,0,27747.000000000004,41.62050000000001,5.0,-59.99999999999659,-219.99999999999886,-279.99999999999545,-326.62049999999545,1010562.719,-0.00032315433993985847,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-07,266.47,278.07,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-08,283.67,266.47,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-09,291.87,283.67,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-12,283.87,291.87,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-13,284.67,283.87,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-14,291.27,284.67,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-15,283.87,291.27,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-16,283.07,283.87,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-19,286.67,283.07,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-20,275.67,286.67,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-21,277.27,275.67,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-22,290.07,277.27,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-23,286.47,290.07,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-28,292.47,286.47,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-29,301.47,292.47,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2022-12-30,300.27,301.47,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2023-01-03,311.47,300.27,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2023-01-04,327.27,311.47,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010562.719,0.0,1010889.3395,-326.6204999999609,-0.03231021312001489
2023-01-05,332.2,327.27,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='00700', exchange=<Exchange.SEHK: 'SEHK'>, orderid='3', tradeid='3', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=342.4, volume=100, datetime=datetime.datetime(2023, 1, 5, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",1,0,-100,34240.0,51.36,5.0,1019.9999999999989,0.0,1019.9999999999989,963.6399999999988,1011526.359,0.0009531133751067458,1011526.359,0.0,0.0
2023-01-06,333.8,332.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-160.00000000000227,-160.00000000000227,-160.00000000000227,1011366.359,-0.00015818930871608922,1011526.359,-160.0,-0.01581767974471538
2023-01-09,346.4,333.8,[],0,-100,-100,0.0,0.0,0.0,0.0,-1259.9999999999966,-1259.9999999999966,-1259.9999999999966,1010106.359,-0.0012466160457727917,1011526.359,-1420.0,-0.140381907734349
2023-01-10,346.8,346.4,[],0,-100,-100,0.0,0.0,0.0,0.0,-40.00000000000341,-40.00000000000341,-40.00000000000341,1010066.359,-3.960057439527598e-05,1011526.359,-1460.0,-0.14433632767052784
2023-01-11,358.2,346.8,[],0,-100,-100,0.0,0.0,0.0,0.0,-1139.9999999999977,-1139.9999999999977,-1139.9999999999977,1008926.359,-0.0011292761098013423,1011526.359,-2600.0,-0.25703729585162494
2023-01-12,348.4,358.2,[],0,-100,-100,0.0,0.0,0.0,0.0,980.0000000000011,980.0000000000011,980.0000000000011,1009906.359,0.0009708581283021137,1011526.359,-1620.0,-0.16015400741524322
2023-01-13,355.8,348.4,[],0,-100,-100,0.0,0.0,0.0,0.0,-740.0000000000034,-740.0000000000034,-740.0000000000034,1009166.359,-0.0007330097886387461,1011526.359,-2360.0,-0.23331077623455188
2023-01-16,354.6,355.8,[],0,-100,-100,0.0,0.0,0.0,0.0,119.99999999999886,119.99999999999886,119.99999999999886,1009286.359,0.00011890295875781847,1011526.359,-2240.0,-0.22144751642601532
2023-01-17,358.2,354.6,[],0,-100,-100,0.0,0.0,0.0,0.0,-359.9999999999966,-359.9999999999966,-359.9999999999966,1008926.359,-0.0003567512984209757,1011526.359,-2600.0,-0.25703729585162494
2023-01-18,364.4,358.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-619.9999999999989,-619.9999999999989,-619.9999999999989,1008306.359,-0.0006147035133730561,1011526.359,-3220.0,-0.31833080486239707
2023-01-19,367.2,364.4,[],0,-100,-100,0.0,0.0,0.0,0.0,-280.00000000000114,-280.00000000000114,-280.00000000000114,1008026.359,-0.0002777319430470834,1011526.359,-3500.0,-0.34601174441564897
2023-01-20,376.2,367.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-900.0,-900.0,-900.0,1007126.359,-0.0008932326089241706,1011526.359,-4400.0,-0.434986192979673
2023-01-26,391.2,376.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-1500.0,-1500.0,-1500.0,1005626.359,-0.0014904963379584134,1011526.359,-5900.0,-0.5832769405863797
2023-01-27,399.4,391.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-819.9999999999989,-819.9999999999989,-819.9999999999989,1004806.359,-0.0008157448275986091,1011526.359,-6720.0,-0.664342549278046
2023-01-30,371.6,399.4,[],0,-100,-100,0.0,0.0,0.0,0.0,2779.9999999999955,2779.9999999999955,2779.9999999999955,1007586.359,0.002762881959932841,1011526.359,-3940.0,-0.3895103637136163
2023-01-31,366.6,371.6,[],0,-100,-100,0.0,0.0,0.0,0.0,500.0,500.0,500.0,1008086.359,0.0004961122961980102,1011526.359,-3440.0,-0.3400801145113807
2023-02-01,369.4,366.6,[],0,-100,-100,0.0,0.0,0.0,0.0,-279.99999999999545,-279.99999999999545,-279.99999999999545,1007806.359,-0.0002777925623724207,1011526.359,-3720.0,-0.3677610540646326
2023-02-02,367.4,369.4,[],0,-100,-100,0.0,0.0,0.0,0.0,200.0,200.0,200.0,1008006.359,0.00019843113288286725,1011526.359,-3520.0,-0.3479889543837384
2023-02-03,369.4,367.4,[],0,-100,-100,0.0,0.0,0.0,0.0,-200.0,-200.0,-200.0,1007806.359,-0.00019843113288294255,1011526.359,-3720.0,-0.3677610540646326
2023-02-06,361.2,369.4,[],0,-100,-100,0.0,0.0,0.0,0.0,819.9999999999989,819.9999999999989,819.9999999999989,1008626.359,0.0008133175363420111,1011526.359,-2900.0,-0.2866954453729663
2023-02-07,364.4,361.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-319.99999999999886,-319.99999999999886,-319.99999999999886,1008306.359,-0.00031731351257197147,1011526.359,-3220.0,-0.31833080486239707
2023-02-08,366.6,364.4,[],0,-100,-100,0.0,0.0,0.0,0.0,-220.00000000000455,-220.00000000000455,-220.00000000000455,1008086.359,-0.00021821146139744174,1011526.359,-3440.0,-0.3400801145113807
2023-02-09,380.0,366.6,[],0,-100,-100,0.0,0.0,0.0,0.0,-1339.9999999999977,-1339.9999999999977,-1339.9999999999977,1006746.359,-0.001330135435657981,1011526.359,-4780.0,-0.472553182373372
2023-02-10,367.8,380.0,[],0,-100,-100,0.0,0.0,0.0,0.0,1219.9999999999989,1219.9999999999989,1219.9999999999989,1007966.359,0.0012110909294598333,1011526.359,-3560.0,-0.35194337431991723
2023-02-13,371.0,367.8,[],0,-100,-100,0.0,0.0,0.0,0.0,-319.99999999999886,-319.99999999999886,-319.99999999999886,1007646.359,-0.00031752131729552576,1011526.359,-3880.0,-0.383578733809348
2023-02-14,363.0,371.0,[],0,-100,-100,0.0,0.0,0.0,0.0,800.0,800.0,800.0,1008446.359,0.0007936143361321946,1011526.359,-3080.0,-0.30449033508577106
2023-02-15,361.4,363.0,[],0,-100,-100,0.0,0.0,0.0,0.0,160.00000000000227,160.00000000000227,160.00000000000227,1008606.359,0.0001586473163618507,1011526.359,-2920.0,-0.2886726553410557
2023-02-16,367.0,361.4,[],0,-100,-100,0.0,0.0,0.0,0.0,-560.0000000000023,-560.0000000000023,-560.0000000000023,1008046.359,-0.0005553757564657108,1011526.359,-3480.0,-0.34403453444755955
2023-02-17,358.2,367.0,[],0,-100,-100,0.0,0.0,0.0,0.0,880.0000000000011,880.0000000000011,880.0000000000011,1008926.359,0.0008725949022356344,1011526.359,-2600.0,-0.25703729585162494
2023-02-20,361.4,358.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-319.99999999999886,-319.99999999999886,-319.99999999999886,1008606.359,-0.0003172191457698826,1011526.359,-2920.0,-0.2886726553410557
2023-02-21,346.2,361.4,[],0,-100,-100,0.0,0.0,0.0,0.0,1519.9999999999989,1519.9999999999989,1519.9999999999989,1010126.359,0.0015058955291025586,1011526.359,-1400.0,-0.1384046977662596
2023-02-22,340.4,346.2,[],0,-100,-100,0.0,0.0,0.0,0.0,580.0000000000011,580.0000000000011,580.0000000000011,1010706.359,0.0005740208091047374,1011526.359,-820.0,-0.08106560869166633
2023-02-23,340.4,340.4,[],0,-100,-100,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1010706.359,0.0,1011526.359,-820.0,-0.08106560869166633
2023-02-24,333.8,340.4,[],0,-100,-100,0.0,0.0,0.0,0.0,659.9999999999966,659.9999999999966,659.9999999999966,1011366.359,0.0006527955375319461,1011526.359,-160.0,-0.01581767974471538
2023-02-27,333.8,333.8,[],0,-100,-100,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1011366.359,0.0,1011526.359,-160.0,-0.01581767974471538
2023-02-28,328.0,333.8,[],0,-100,-100,0.0,0.0,0.0,0.0,580.0000000000011,580.0000000000011,580.0000000000011,1011946.359,0.0005733172244971622,1011946.359,0.0,0.0
2023-03-01,353.2,328.0,[],0,-100,-100,0.0,0.0,0.0,0.0,-2519.999999999999,-2519.999999999999,-2519.999999999999,1009426.359,-0.0024933564038864767,1011946.359,-2520.0,-0.24902505726590593
2023-03-02,347.2,353.2,[],0,-100,-100,0.0,0.0,0.0,0.0,600.0,600.0,600.0,1010026.359,0.0005942204165583273,1011946.359,-1920.0,-0.18973337696449974
2023-03-03,352.0,347.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-480.00000000000114,-480.00000000000114,-480.00000000000114,1009546.359,-0.00047534808205723633,1011946.359,-2400.0,-0.23716672120562468
2023-03-06,347.4,352.0,[],0,-100,-100,0.0,0.0,0.0,0.0,460.0000000000023,460.0000000000023,460.0000000000023,1010006.359,0.0004555464225866344,1011946.359,-1940.0,-0.19170976630787995
2023-03-07,341.4,347.4,[],0,-100,-100,0.0,0.0,0.0,0.0,600.0,600.0,600.0,1010606.359,0.0005938792845257154,1011946.359,-1340.0,-0.13241808600647378
2023-03-08,334.0,341.4,[],0,-100,-100,0.0,0.0,0.0,0.0,739.9999999999977,739.9999999999977,739.9999999999977,1011346.359,0.0007319657145804078,1011946.359,-600.0,-0.05929168030140617
2023-03-09,324.6,334.0,[],0,-100,-100,0.0,0.0,0.0,0.0,939.9999999999977,939.9999999999977,939.9999999999977,1012286.359,0.0009290224053475812,1012286.359,0.0,0.0
2023-03-10,316.0,324.6,[],0,-100,-100,0.0,0.0,0.0,0.0,860.0000000000023,860.0000000000023,860.0000000000023,1013146.359,0.0008492013030490316,1013146.359,0.0,0.0
2023-03-13,329.2,316.0,[],0,-100,-100,0.0,0.0,0.0,0.0,-1319.9999999999989,-1319.9999999999989,-1319.9999999999989,1011826.359,-0.0013037214528693539,1013146.359,-1320.0,-0.13028719772559533
2023-03-14,326.0,329.2,[],0,-100,-100,0.0,0.0,0.0,0.0,319.99999999999886,319.99999999999886,319.99999999999886,1012146.359,0.00031620979850226357,1013146.359,-1000.0,-0.0987024225193904
2023-03-15,329.0,326.0,[],0,-100,-100,0.0,0.0,0.0,0.0,-300.0,-300.0,-300.0,1011846.359,-0.00029644375647104175,1013146.359,-1300.0,-0.12831314927520754
2023-03-16,320.4,329.0,[],0,-100,-100,0.0,0.0,0.0,0.0,860.0000000000023,860.0000000000023,860.0000000000023,1012706.359,0.0008495704202521465,1013146.359,-440.0,-0.04342906590853178
2023-03-17,323.8,320.4,[],0,-100,-100,0.0,0.0,0.0,0.0,-340.0000000000034,-340.0000000000034,-340.0000000000034,1012366.359,-0.00033579041401582757,1013146.359,-780.0,-0.0769878895651245
2023-03-20,319.2,323.8,[],0,-100,-100,0.0,0.0,0.0,0.0,460.0000000000023,460.0000000000023,460.0000000000023,1012826.359,0.0004542777621333102,1013146.359,-320.0,-0.03158477520620493
2023-03-21,328.0,319.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-880.0000000000011,-880.0000000000011,-880.0000000000011,1011946.359,-0.0008692334182351148,1013146.359,-1200.0,-0.11844290702326847
2023-03-22,331.6,328.0,[],0,-100,-100,0.0,0.0,0.0,0.0,-360.0000000000023,-360.0000000000023,-360.0000000000023,1011586.359,-0.0003558133758804829,1013146.359,-1560.0,-0.153975779130249
2023-03-23,360.0,331.6,[],0,-100,-100,0.0,0.0,0.0,0.0,-2839.9999999999977,-2839.9999999999977,-2839.9999999999977,1008746.359,-0.002811419965958855,1013146.359,-4400.0,-0.4342906590853178
2023-03-24,361.2,360.0,[],0,-100,-100,0.0,0.0,0.0,0.0,-119.99999999999886,-119.99999999999886,-119.99999999999886,1008626.359,-0.00011896661342826914,1013146.359,-4520.0,-0.4461349497876447
2023-03-27,347.2,361.2,[],0,-100,-100,0.0,0.0,0.0,0.0,1400.0,1400.0,1400.0,1010026.359,0.0013870639679394922,1013146.359,-3120.0,-0.307951558260498
2023-03-28,362.6,347.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-1540.0000000000034,-1540.0000000000034,-1540.0000000000034,1008486.359,-0.0015258762405263686,1013146.359,-4660.0,-0.4599532889403593
2023-03-29,369.2,362.6,[],0,-100,-100,0.0,0.0,0.0,0.0,-659.9999999999966,-659.9999999999966,-659.9999999999966,1007826.359,-0.0006546603785018053,1013146.359,-5320.0,-0.5250968878031569
2023-03-30,369.4,369.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-19.999999999998863,-19.999999999998863,-19.999999999998863,1007806.359,-1.9844885253249488e-05,1013146.359,-5340.0,-0.5270709362535447
2023-03-31,370.2,369.4,[],0,-100,-100,0.0,0.0,0.0,0.0,-80.00000000000114,-80.00000000000114,-80.00000000000114,1007726.359,-7.938347944198295e-05,1013146.359,-5420.0,-0.534967130055096
2023-04-03,372.6,370.2,[],0,-100,-100,0.0,0.0,0.0,0.0,-240.0000000000034,-240.0000000000034,-240.0000000000034,1007486.359,-0.000238188255751875,1013146.359,-5660.0,-0.5586557114597497
2023-04-04,369.4,372.6,[],0,-100,-100,0.0,0.0,0.0,0.0,320.00000000000455,320.00000000000455,320.00000000000455,1007806.359,0.0003175717351937369,1013146.359,-5340.0,-0.5270709362535447
2023-04-06,369.8,369.4,[],0,-100,-100,0.0,0.0,0.0,0.0,-40.00000000000341,-40.00000000000341,-40.00000000000341,1007766.359,-3.9690952003890645e-05,1013146.359,-5380.0,-0.5310190331543204
2023-04-11,361.0,369.8,[],0,-100,-100,0.0,0.0,0.0,0.0,880.0000000000011,880.0000000000011,880.0000000000011,1008646.359,0.0008728372401276517,1013146.359,-4500.0,-0.4441609013372568
2023-04-12,341.6,361.0,[],0,-100,-100,0.0,0.0,0.0,0.0,1939.9999999999977,1939.9999999999977,1939.9999999999977,1010586.359,0.001921522546281865,1013146.359,-2560.0,-0.25267820164963944
2023-04-13,347.6,341.6,[],0,-100,-100,0.0,0.0,0.0,0.0,-600.0,-600.0,-600.0,1009986.359,-0.0005938910411789315,1013146.359,-3160.0,-0.31189965516127366
2023-04-14,349.8,347.6,[],0,-100,-100,0.0,0.0,0.0,0.0,-219.99999999999886,-219.99999999999886,-219.99999999999886,1009766.359,-0.00021784845135689688,1013146.359,-3380.0,-0.33361418811553956
2023-04-17,355.4,349.8,[],0,-100,-100,0.0,0.0,0.0,0.0,-559.9999999999966,-559.9999999999966,-559.9999999999966,1009206.359,-0.0005547375745777255,1013146.359,-3940.0,-0.3888875447263982
2023-04-18,349.8,355.4,[],0,-100,-100,0.0,0.0,0.0,0.0,559.9999999999966,559.9999999999966,559.9999999999966,1009766.359,0.0005547375745776403,1013146.359,-3380.0,-0.33361418811553956
2023-04-19,341.6,349.8,[],0,-100,-100,0.0,0.0,0.0,0.0,819.9999999999989,819.9999999999989,819.9999999999989,1010586.359,0.0008117394925357706,1013146.359,-2560.0,-0.25267820164963944
2023-04-20,341.4,341.6,[],0,-100,-100,0.0,0.0,0.0,0.0,20.000000000004547,20.000000000004547,20.000000000004547,1010606.359,1.9790294930773646e-05,1013146.359,-2540.0,-0.2507041531992516
2023-04-21,333.6,341.4,[],0,-100,-100,0.0,0.0,0.0,0.0,779.9999999999955,779.9999999999955,779.9999999999955,1011386.359,0.0007715161699116921,1013146.359,-1760.0,-0.17371626363412712
2023-04-24,329.4,333.6,[],0,-100,-100,0.0,0.0,0.0,0.0,420.00000000000455,420.00000000000455,420.00000000000455,1011806.359,0.00041518536746069375,1013146.359,-1340.0,-0.13226124617598314
