Symbol,Strategy,Params,Total Return %,Annual %,Sharpe,Max DD %,Return/DD,Trades
00700.SEHK,XDualMaStrategy,{},15.813660000000018,5.163644081632659,0.35853595372633773,-23.14355150281454,0.683285795530426,15
AAPL.NASDAQ,XDualMaStrategy,{},13.433326000000001,4.292940399467377,0.7490576219772932,-5.778800050386021,2.32458743733531,15
00700.SEHK,XBollingerStrategy,{},9.572680000000023,3.125773061224497,0.29046005400372105,-13.704814591640465,0.6984902959460011,32
AAPL.NASDAQ,XBollingerStrategy,{},1.3503299999999774,0.4315302263648397,0.0921920117578325,-5.582515799769639,0.2418855670871005,44
000001.SZSE,XBollingerStrategy,{},0.19709450000000572,0.07039089285714491,0.4928595457573074,-0.23104103919318641,0.8530713880454975,49
000001.SZSE,RsiStrategy,{},0.022885020000007472,0.008173221428574098,0.49976964116449135,-0.017696027273729896,1.2932292455256744,7
AAPL.NASDAQ,RsiStrategy,{},-0.11544877000000398,-0.03689441384820366,-0.06786327201860909,-0.6475674253882944,-0.17828069398453542,9
00700.SEHK,RsiStrategy,{},-0.18245300000000464,-0.05957648979591988,-0.04620647887706083,-2.4493994536482426,-0.0744888710284683,7
000001.SZSE,XDualMaStrategy,{},-0.4904368000000048,-0.1751560000000017,-0.9229370756015306,-0.6872178123168898,-0.7136555415328126,31
